x,PPForm3_NATURAL,PPForm3_COMPLETE,PPForm3_NOT_A_KNOT,PPForm3_SECOND,f_exact(x)
0.89000000,0.02739140,0.03985932,-0.02915038,0.02583625,0.04807115
0.89250000,0.02754241,0.03990184,-0.02850734,0.02600080,0.04781508
0.89500000,0.02770037,0.03994433,-0.02782577,0.02617315,0.04756101
0.89750000,0.02786510,0.03998655,-0.02710544,0.02635316,0.04730893
0.90000000,0.02803644,0.04002824,-0.02634615,0.02654068,0.04705882
0.90250000,0.02821423,0.04006917,-0.02554768,0.02673554,0.04681066
0.90500000,0.02839832,0.04010909,-0.02470981,0.02693761,0.04656442
0.90750000,0.02858853,0.04014776,-0.02383232,0.02714673,0.04632009
0.91000000,0.02878472,0.04018492,-0.02291500,0.02736275,0.04607764
0.91250000,0.02898671,0.04022035,-0.02195763,0.02758551,0.04583706
0.91500000,0.02919434,0.04025379,-0.02096000,0.02781488,0.04559834
0.91750000,0.02940747,0.04028499,-0.01992189,0.02805069,0.04536144
0.92000000,0.02962591,0.04031372,-0.01884308,0.02829280,0.04512635
0.92250000,0.02984952,0.04033972,-0.01772335,0.02854106,0.04489306
0.92500000,0.03007813,0.04036276,-0.01656250,0.02879530,0.04466155
0.92750000,0.03031157,0.04038259,-0.01536030,0.02905539,0.04443179
0.93000000,0.03054970,0.04039896,-0.01411654,0.02932118,0.04420378
0.93250000,0.03079234,0.04041164,-0.01283100,0.02959250,0.04397749
0.93500000,0.03103933,0.04042037,-0.01150346,0.02986922,0.04375291
0.93750000,0.03129053,0.04042491,-0.01013371,0.03015118,0.04353001
0.94000000,0.03154575,0.04042501,-0.00872154,0.03043822,0.04330879
0.94250000,0.03180484,0.04042044,-0.00726672,0.03073020,0.04308923
0.94500000,0.03206765,0.04041095,-0.00576904,0.03102697,0.04287131
0.94750000,0.03233400,0.04039628,-0.00422828,0.03132838,0.04265501
0.95000000,0.03260374,0.04037621,-0.00264423,0.03163427,0.04244032
0.95250000,0.03287671,0.04035048,-0.00101667,0.03194450,0.04222722
0.95500000,0.03315275,0.04031885,0.00065462,0.03225890,0.04201570
0.95750000,0.03343168,0.04028107,0.00236984,0.03257734,0.04180575
0.96000000,0.03371336,0.04023690,0.00412923,0.03289967,0.04159734
0.96250000,0.03399762,0.04018610,0.00593299,0.03322572,0.04139046
0.96500000,0.03428430,0.04012842,0.00778135,0.03355535,0.04118510
0.96750000,0.03457324,0.04006361,0.00967451,0.03388841,0.04098124
0.97000000,0.03486427,0.03999143,0.01161269,0.03422475,0.04077888
0.97250000,0.03515724,0.03991164,0.01359612,0.03456422,0.04057798
0.97500000,0.03545199,0.03982400,0.01562500,0.03490666,0.04037855
0.97750000,0.03574834,0.03972825,0.01769956,0.03525192,0.04018056
0.98000000,0.03604615,0.03962415,0.01982000,0.03559986,0.03998401
0.98250000,0.03634525,0.03951146,0.02198655,0.03595033,0.03978887
0.98500000,0.03664548,0.03938994,0.02419942,0.03630316,0.03959514
0.98750000,0.03694668,0.03925934,0.02645883,0.03665822,0.03940280
0.99000000,0.03724868,0.03911941,0.02876500,0.03701535,0.03921184
0.99250000,0.03755133,0.03896991,0.03111814,0.03737439,0.03902225
0.99500000,0.03785447,0.03881059,0.03351846,0.03773521,0.03883401
0.99750000,0.03815792,0.03864122,0.03596619,0.03809764,0.03864711
1.00000000,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154
